latency,throughput,availability,reliability,response_time,efficiency_score,service_name,provider,logo_url
28.827,237.805,99.4762,98.8011,49.373,97.5406,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
42.742,178.814,99.999,99.3949,68.506,94.6282,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
42.392,215.798,98.8449,98.4453,66.004,97.5832,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
31.734,206.071,99.4973,97.833,42.327,96.7994,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
30.4,216.119,99.4672,98.6417,50.339,96.8414,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
127.576,156.598,99.8611,98.306,139.216,91.3099,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
52.615,209.324,99.5094,98.8193,54.074,94.6512,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
110.561,190.751,99.5296,98.5373,121.654,92.1125,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
55.711,199.865,99.1786,98.7886,80.76,92.8451,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
70.113,203.688,98.4299,98.5357,96.578,93.7117,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
81.802,190.264,99.3992,98.6902,86.24,93.5252,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
40.661,198.197,99.4228,99.2363,50.509,95.4189,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
69.302,183.207,98.4433,98.2143,85.415,90.9935,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
166.286,182.203,99.6152,97.9765,157.04,89.6977,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
53.601,210.312,99.0759,98.3959,67.591,98.0653,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
108.613,192.274,99.0289,98.4432,120.018,88.9008,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
127.361,160.939,98.8321,98.8163,150.37,91.7564,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
114.519,211.658,99.8069,99.7524,140.55,91.6622,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
65.199,218.703,99.2217,98.8885,87.659,95.3963,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
67.744,201.371,99.2062,97.7386,87.211,93.7064,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
45.925,210.084,98.6705,98.4627,75.878,98.0065,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
71.303,178.612,99.2131,97.5318,93.428,94.1761,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
97.025,205.245,98.7405,97.9749,93.803,91.8,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
50.165,196.982,98.96,98.2765,80.314,93.1602,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
76.932,195.908,98.0979,96.7395,106.621,94.6577,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
35.587,183.633,99.5548,97.7158,59.37,94.8498,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
47.038,200.755,99.8185,97.9445,70.494,97.0865,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
53.927,224.793,98.5623,96.5735,85.211,89.5823,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
57.247,204.047,99.999,98.9179,82.808,92.9108,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
40.896,165.172,98.4388,97.7629,61.901,93.1652,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
119.829,193.281,99.0297,98.6225,133.285,91.928,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
38.211,219.116,99.6737,98.8436,54.309,99.1024,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
40.23,223.93,99.5935,98.9131,44.759,96.6898,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
52.751,219.732,99.3162,97.7419,91.215,96.042,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
75.783,191.147,99.6965,97.6795,100.665,96.5557,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
52.204,166.845,98.9752,97.0039,54.84,97.6678,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
56.635,201.36,98.6201,98.3225,68.43,92.9692,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
38.104,195.299,99.213,98.1029,34.143,96.5371,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
50.227,200.017,99.219,98.9911,54.017,94.0374,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
43.901,187.738,99.5295,98.202,62.39,93.2951,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
103.22,171.841,99.418,99.1434,122.777,90.7406,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
71.96,194.988,99.6927,99.4307,87.205,95.0092,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
63.351,227.471,99.164,97.5641,95.152,99.5,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
73.611,192.541,98.6171,96.9355,104.881,92.4502,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
138.039,174.549,99.999,98.252,153.076,92.9777,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
35.697,204.255,99.0512,97.9373,56.821,93.7026,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
57.445,168.638,98.4681,97.4615,69.75,90.7528,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
45.663,176.135,99.2114,97.9046,65.372,95.8595,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
58.819,205.493,98.4599,98.0165,69.527,91.4052,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
38.132,220.411,99.5765,99.0771,64.287,95.3857,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
76.767,195.756,99.7288,98.9801,93.808,94.7565,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
109.63,189.661,99.4462,97.9995,132.482,92.5115,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
58.896,173.905,99.0262,98.3473,73.699,91.9446,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
39.039,164.088,99.999,98.8897,59.016,91.8324,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
61.665,184.307,99.2015,97.6317,81.643,94.5099,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
103.961,203.453,99.2097,98.6761,131.722,90.9679,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
66.614,188.105,98.9573,98.6177,84.847,96.4859,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
104.276,187.637,99.6867,98.7282,134.4,91.728,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
72.878,181.402,98.7442,97.6486,95.667,96.3304,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
96.123,211.155,99.9533,99.6011,103.524,91.1637,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
57.991,189.968,98.7421,98.8571,67.319,97.6205,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
61.366,209.378,99.4561,97.7213,80.7,96.7805,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
76.534,184.914,99.9024,98.3722,95.227,92.2851,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
53.122,208.939,99.1811,97.3136,71.078,97.138,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
26.082,226.395,99.7007,99.6162,60.876,98.9753,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
87.015,203.726,99.8827,99.2996,88.365,92.2026,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
158.412,202.953,98.771,97.3298,185.246,86.7988,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
95.296,175.579,99.3191,97.5844,120.173,90.4028,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
48.218,212.715,99.1772,97.2757,72.127,98.4142,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
62.515,205.32,98.923,98.5078,67.048,92.5169,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
89.012,217.547,99.2742,99.5271,122.25,94.2593,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
68.668,206.062,99.3185,98.2703,82.861,95.7536,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
85.242,185.864,99.8911,98.2044,101.059,93.3498,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
39.948,176.224,98.9843,97.8913,39.785,91.8002,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
102.36,170.85,99.0261,97.8149,107.034,94.4178,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
76.009,177.936,99.0321,98.8476,101.461,94.8151,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
59.102,186.404,99.6591,98.9386,88.518,97.5172,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
69.804,187.057,98.8555,98.3918,86.807,92.2331,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
144.119,180.664,99.1865,98.8534,159.646,90.2161,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
40.203,206.684,98.8674,97.5199,54.887,95.8615,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
110.356,199.806,98.8285,96.8066,126.147,90.6498,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
52.064,206.606,98.9884,99.0198,68.177,95.8042,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
122.956,189.255,99.6959,99.5551,164.707,91.5419,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
120.79,209.406,99.4031,97.4759,154.172,91.5511,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
139.231,200.937,99.5415,98.5723,160.057,94.8807,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
105.148,184.35,99.3464,97.6115,130.787,90.4799,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
90.965,176.786,99.6662,98.8419,92.22,96.7697,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
91.825,166.564,99.4278,98.8982,110.051,90.464,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
55.081,223.513,99.4347,99.2838,79.971,94.3428,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
153.462,171.431,98.9971,98.1648,160.969,88.9253,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
65.165,188.389,99.9817,99.2671,99.049,94.8968,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
61.413,163.121,99.3692,97.9509,82.105,94.9503,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
93.282,208.893,99.6792,98.5329,106.483,91.9688,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
29.658,227.453,98.7088,98.4951,44.847,97.8771,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
63.654,214.464,99.2256,97.7991,86.544,97.2677,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
42.792,206.775,99.0001,97.7093,49.175,94.4929,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
96.055,146.79,99.0546,98.3698,105.838,89.6438,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
48.429,184.493,98.9317,98.2159,64.472,90.3234,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
72.528,180.949,99.999,97.9115,86.149,96.6119,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
59.938,178.867,98.959,97.3746,97.192,96.1061,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
62.277,171.346,99.0698,98.8247,92.362,93.2885,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
63.138,196.373,98.969,98.3934,75.082,96.4571,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
107.869,183.154,99.11,98.6589,131.359,91.7984,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
54.612,198.954,98.9953,97.9471,77.254,94.9836,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
48.036,197.16,99.6974,98.3719,47.635,100.0,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
64.462,215.321,99.6427,98.8989,81.377,97.5557,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
56.964,192.149,98.7188,98.6494,71.063,92.1424,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
58.239,206.277,98.6338,96.5877,67.829,96.5525,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
177.894,159.638,98.8812,97.4137,189.004,88.5807,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
104.167,208.011,99.3853,97.6248,112.971,91.2229,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
51.807,240.914,99.6537,98.8739,57.989,95.8714,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
100.476,200.331,99.0369,97.5271,125.083,91.5924,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
55.504,228.35,99.0103,98.2283,62.838,95.7271,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
62.709,194.683,99.4902,97.854,70.226,94.1847,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
71.132,196.932,99.2807,98.324,90.977,91.5403,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
55.341,218.915,99.1765,97.8533,83.913,93.4947,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
95.331,216.858,99.999,99.99,116.932,95.1318,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
63.53,218.457,99.2756,99.0079,73.207,95.2562,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
90.607,170.43,99.699,99.2967,117.168,92.1636,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
244.164,142.348,98.2193,98.1652,261.247,81.78,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
41.738,210.168,99.0941,97.4945,66.896,97.2564,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
41.023,196.476,98.9608,98.1183,60.082,95.4042,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
152.797,170.893,99.4511,98.2029,163.68,88.4597,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
109.274,198.315,99.7085,98.8167,121.198,91.4978,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
80.321,203.365,99.6559,99.269,103.927,96.645,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
60.179,212.557,99.1517,97.9926,75.58,96.0759,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
76.723,173.616,99.8369,98.1305,89.484,94.5462,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
88.79,189.672,99.2825,97.8373,111.628,93.8681,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
47.569,186.017,98.0722,98.2513,73.039,95.205,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
43.433,196.301,98.5013,97.0176,53.737,97.3432,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
44.375,219.942,99.999,99.0586,61.061,96.5864,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
76.938,189.356,99.1687,97.5253,112.577,93.5597,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
61.71,223.767,99.2146,98.1174,88.473,95.5899,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
85.896,215.355,99.9024,98.0142,93.913,94.4719,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
27.402,237.233,99.51,98.1806,53.685,97.1071,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
96.987,208.721,99.4019,97.615,120.565,93.6641,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
30.218,196.766,99.5203,98.6732,49.376,94.2228,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
65.943,224.504,99.53,99.1064,85.188,95.0939,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
73.885,234.883,99.0446,97.1581,76.419,97.7053,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
79.909,216.174,99.1894,98.842,91.045,91.9044,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
29.983,219.518,99.0208,97.2352,65.603,95.7257,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
102.043,196.243,99.436,98.5483,116.21,94.5125,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
41.986,209.477,99.584,99.3153,56.371,95.7768,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
59.518,169.013,99.4417,99.3209,78.431,91.8943,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
53.334,198.687,98.716,97.7503,73.861,95.9692,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
96.494,197.344,98.9347,97.6291,100.889,92.478,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
62.347,183.289,98.8088,97.7714,74.48,94.5654,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
92.418,170.663,98.8121,98.1443,118.771,91.2554,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
72.476,183.288,99.5491,98.5185,94.627,94.4231,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
47.876,195.512,99.3962,98.8293,69.542,92.9981,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
61.53,193.926,99.8077,99.4635,77.097,91.0026,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
90.919,189.413,98.618,98.2532,102.728,90.0704,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
68.706,186.971,99.1976,97.7212,79.559,92.8468,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
68.762,201.355,99.2779,99.0051,102.642,95.2229,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
121.292,142.112,98.9242,98.2579,144.177,86.5286,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
150.147,178.099,99.5063,98.5079,167.4,91.9566,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
113.685,209.555,99.365,98.6836,122.771,94.1922,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
45.744,184.105,99.9611,98.536,67.127,95.282,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
81.477,214.829,99.2675,98.2012,106.12,95.4909,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
77.618,208.14,99.5911,98.124,90.644,94.184,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
61.921,202.848,99.7098,98.151,71.784,94.9715,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
30.562,231.876,98.9154,98.2827,51.134,96.4704,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
59.195,216.491,99.3385,98.8796,75.553,94.6652,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
60.945,194.557,98.9951,97.5352,84.879,94.5826,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
53.946,224.429,98.6861,97.4377,90.655,93.036,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
